"","id","longitude","latitude","geo_name"
"60546",67783,13,53,"Germany"
"60547",67784,14,53.02,"Germany"
"60548",67785,14,53,"Germany"
"60549",67786,7.3,52.7,"Germany"
"60550",67787,7.32,52.72,"Germany"
"60551",67788,7.32,52.71,"Germany"
"60552",67789,7.32,52.52,"Germany"
"60553",67790,7,52,"Germany"
"60554",67791,7.1,52.4,"Germany"
"60555",67792,7.07,52.41,"Germany"
"60556",67793,7.43,52.27,"Germany"
"60557",67794,7.42,52.26,"Germany"
"60558",67795,7.6,51.97,"Germany"
"60559",67796,7.55,52.33,"Germany"
"60560",67797,8.05,52.25,"Germany"
"60561",67798,8.3,51.93,"Germany"
"60562",67799,8,51,"Germany"
"60563",67800,8.35,52.58,"Germany"
"60564",67801,8.73,52.1,"Germany"
"60565",67802,8.89,51.94,"Germany"
"60566",67803,9.43,52.45,"Germany"
"60567",67804,9.08,52.28,"Germany"
"60568",67805,9.95,52.18,"Germany"
"60569",67806,9.7,52.5,"Germany"
"60570",67807,9.72,52.45,"Germany"
"60571",67808,10.03,52.6,"Germany"
"60572",67809,10.45,52.3,"Germany"
"60573",67810,10,52,"Germany"
"60574",67811,11.4,52.52,"Germany"
"60575",67812,11,52,"Germany"
"60576",67813,11.58,52.1,"Germany"
"60577",67814,13.3,52.47,"Germany"
"60578",67815,13.4,52.5,"Germany"
"60579",67816,13.52,52.38,"Germany"
"60580",67817,14.1,52.2,"Germany"
"60581",67818,14.1,52.2,"Germany"
"60582",67819,14.12,52.22,"Germany"
"60583",67820,14,52,"Germany"
"60584",67821,14.53,52.37,"Germany"
"60585",67822,14,52,"Germany"
"60586",67823,6.77,51.28,"Germany"
"60587",67824,6,51,"Germany"
"60588",67825,6.13,51.2,"Germany"
"60589",67826,6,51,"Germany"
"60590",67827,6.22,51.12,"Germany"
"60591",67828,6.2,51.7,"Germany"
"60592",67829,6.15,51.6,"Germany"
"60593",67830,6,51,"Germany"
"60594",67831,6.6,51.83,"Germany"
"60595",67832,7,51.4,"Germany"
"60596",67833,6.97,51.4,"Germany"
"60597",67834,8.83,51.78,"Germany"
"60598",67835,9.48,51.32,"Germany"
"60599",67836,9.28,51.12,"Germany"
"60600",67837,9.95,51.55,"Germany"
"60601",67838,10.32,51.38,"Germany"
"60602",67839,10,51,"Germany"
"60603",67840,10.62,51.72,"Germany"
"60604",67841,10.7,51.8,"Germany"
"60605",67842,10.77,51.85,"Germany"
"60606",67843,10,51,"Germany"
"60607",67844,11.3,51.38,"Germany"
"60608",67845,11.95,51.52,"Germany"
"60609",67846,11,51,"Germany"
"60610",67847,12.23,51.42,"Germany"
"60611",67848,12.42,51.4,"Germany"
"60612",67849,12.65,51.88,"Germany"
"60613",67850,12,51,"Germany"
"60614",67851,13.02,51.3,"Germany"
"60615",67852,13,51,"Germany"
"60616",67853,13.7,51.1,"Germany"
"60617",67854,13.77,51.13,"Germany"
"60618",67855,13.58,51.65,"Germany"
"60619",67856,13,51,"Germany"
"60620",67857,14.3,51.77,"Germany"
"60621",67858,14.95,51.17,"Germany"
"60622",67859,6.05,50.97,"Germany"
"60623",67860,6.67,50.83,"Germany"
"60624",67861,6.93,50.98,"Germany"
"60625",67862,6.95,50.33,"Germany"
"60626",67863,6,50,"Luxembourg"
"60627",67864,7.15,50.87,"Germany"
"60628",67865,7.32,50.37,"Germany"
"60629",67866,7.58,50.35,"Germany"
"60630",67867,7.97,50.67,"Germany"
"60631",67868,8.7,50.57,"Germany"
"60632",67869,8,50,"Germany"
"60633",67870,9.7,50.87,"Germany"
"60634",67871,9.95,50.5,"Germany"
"60635",67872,10.15,50.65,"Germany"
"60636",67873,10.4,50.7,"Germany"
"60637",67874,10.4,50.6,"Germany"
"60638",67875,10.37,50.56,"Germany"
"60639",67876,10.47,50.85,"Germany"
"60640",67877,10.97,50.98,"Germany"
"60641",67878,11.18,50.38,"Germany"
"60642",67879,11,50,"Germany"
"60643",67880,12.13,50.88,"Germany"
"60644",67881,12,50,"Germany"
"60645",67882,12.15,50.5,"Germany"
"60646",67883,12,50,"Germany"
"60647",67884,12.9,50.82,"Germany"
"60648",67885,12,50,"Germany"
"60649",67886,12.95,50.43,"Germany"
"60650",67887,6.7,49.98,"Germany"
"60651",67888,6.69,49.97,"Germany"
"60652",67889,6.57,49.94,"Germany"
"60653",67890,7.07,50.18,"Germany"
"60654",67891,7.05,49.77,"Germany"
"60655",67892,7.4,49.7,"Germany"
"60656",67893,7.3,49.7,"Germany"
"60657",67894,7.6,49.85,"Germany"
"60658",67895,8.33,50.05,"Germany"
"60659",67896,8.32,50.04,"Germany"
"60660",67897,8.45,50.22,"Germany"
"60661",67898,8.57,50.03,"Germany"
"60662",67899,8.68,49.85,"Germany"
"60663",67900,8.75,50.1,"Germany"
"60664",67901,10.08,50.2,"Germany"
"60665",67902,10,50,"Germany"
"60666",67903,10.19,49.74,"Germany"
"60667",67904,10.95,50.27,"Germany"
"60668",67905,10.92,49.88,"Germany"
"60669",67906,11.88,50.32,"Germany"
"60670",67907,12,49.7,"Germany"
"60671",67908,12.18,49.68,"Germany"
"60672",67909,12,49,"Germany"
"60673",67910,6.68,49.27,"Germany"
"60674",67911,7.05,49.53,"Germany"
"60675",67912,7.05,49.48,"Germany"
"60676",67913,7.12,49.22,"Germany"
"60677",67914,7.87,49.52,"Germany"
"60678",67915,7.4,49.22,"Germany"
"60679",67916,7.39,49.21,"Germany"
"60680",67917,8.1,48.8,"Germany"
"60681",67918,8.13,49.37,"Germany"
"60682",67919,8.12,49.38,"Germany"
"60683",67920,8,49,"France"
"60684",67921,8.5,49.53,"Germany"
"60685",67922,9.18,48.77,"Germany"
"60686",67923,9.22,48.68,"Germany"
"60687",67924,9.2,48.8,"Germany"
"60688",67925,9.2,48.8,"Germany"
"60689",67926,9.19,48.82,"Germany"
"60690",67927,9.52,49.2,"Germany"
"60691",67928,9,49,"Germany"
"60692",67929,9.97,49.4,"Germany"
"60693",67930,9.78,49.12,"Germany"
"60694",67931,9.78,49.11,"Germany"
"60695",67932,10.38,49.47,"Germany"
"60696",67933,10.57,49.28,"Germany"
"60697",67934,10.57,49.27,"Germany"
"60698",67935,10.97,49.03,"Germany"
"60699",67936,10,49,"Germany"
"60700",67937,11.08,49.5,"Germany"
"60701",67938,11.1,49.22,"Germany"
"60702",67939,11.9,49.43,"Germany"
"60703",67940,11.9,49.4,"Germany"
"60704",67941,11.89,49.42,"Germany"
"60705",67942,12.07,49.02,"Germany"
"60706",67943,12.58,48.82,"Germany"
"60707",67944,13.28,49.08,"Germany"
"60708",67945,7.85,48,"Germany"
"60709",67946,8.42,48.45,"Germany"
"60710",67947,8.77,48.1,"Germany"
"60711",67948,9.05,48.52,"Germany"
"60712",67949,9.87,48.67,"Germany"
"60713",67950,9.92,48.22,"Germany"
"60714",67951,9.98,48.4,"Germany"
"60715",67952,9,48,"Germany"
"60716",67953,10.23,48.43,"Germany"
"60717",67954,10.85,48.38,"Germany"
"60718",67955,11.22,48.72,"Germany"
"60719",67956,10.87,48.18,"Germany"
"60720",67957,10.9,48.07,"Germany"
"60721",67958,11.27,48.2,"Germany"
"60722",67959,11.53,48.72,"Germany"
"60723",67960,11.55,48.13,"Germany"
"60724",67961,11.7,48.13,"Germany"
"60725",67962,11.95,48.32,"Germany"
"60726",67963,12.53,48.25,"Germany"
"60727",67964,12,48,"Germany"
"60728",67965,13.48,48.58,"Germany"
"60729",67966,7.62,47.9,"Germany"
"60730",67967,8,47.87,"Germany"
"60731",67968,8.9,48,"Germany"
"60732",67969,8.9,47.98,"Germany"
"60733",67970,8.89,47.97,"Germany"
"60734",67971,9.18,47.67,"Switzerland"
"60735",67972,9.48,47.65,"Germany"
"60736",67973,10.33,47.72,"Germany"
"60737",67974,10,47,"Austria"
"60738",67975,10.23,47.98,"Germany"
"60739",67976,10.28,47.4,"Germany"
"60740",67977,10.62,47.87,"Germany"
"60741",67978,10.87,47.83,"Germany"
"60742",67979,11.6,47.77,"Germany"
"60743",67980,12.02,47.7,"Germany"
"60744",67981,13.02,47.63,"Germany"
"60745",67982,13,47,"Austria"
"60746",67983,13.68,48.1,"Austria"
"60747",67984,13.67,48.09,"Austria"
"60748",67985,14.18,48.23,"Austria"
"60749",67986,14.49,48.51,"Austria"
"60750",67987,14.87,48.12,"Austria"
"60751",67988,15.2,48.62,"Austria"
"60752",67989,15.97,48.77,"Austria"
"60753",67990,15.35,48.33,"Austria"
"60754",67991,15.34,48.32,"Austria"
"60755",67992,15.63,48.2,"Austria"
"60756",67993,16.12,48.32,"Austria"
"60757",67994,16.12,48.31,"Austria"
"60758",67995,16.62,48.67,"Austria"
"60759",67996,16.62,48.66,"Austria"
"60760",67997,16.37,48.25,"Austria"
"60761",67998,9.75,47.5,"Austria"
"60762",67999,9.58,47.25,"Austria"
"60763",68000,9.83,47.22,"Austria"
"60764",68001,10.57,47.13,"Austria"
"60765",68002,10.63,47.55,"Austria"
"60766",68003,10.6,47.57,"Germany"
"60767",68004,11.2,47.33,"Austria"
"60768",68005,11.52,47,"Austria"
"60769",68006,12.17,47.58,"Austria"
"60770",68007,12.37,47.42,"Austria"
"60771",68008,12.18,47.22,"Austria"
"60772",68009,12.73,47.65,"Austria"
"60773",68010,12.73,47.64,"Austria"
"60774",68011,12.8,47.32,"Austria"
"60775",68012,13.13,47.12,"Austria"
"60776",68013,13.44,47.37,"Austria"
"60777",68014,13.63,47.1,"Austria"
"60778",68015,13.41,47.97,"Austria"
"60779",68016,13.35,47.87,"Austria"
"60780",68017,13.34,47.86,"Austria"
"60781",68018,13.73,47.82,"Austria"
"60782",68019,14.13,47.53,"Austria"
"60783",68020,14.95,47.52,"Austria"
"60784",68021,14.2,47.13,"Austria"
"60785",68022,14.75,47.2,"Austria"
"60786",68023,15.07,47.85,"Austria"
"60787",68024,15.07,47.84,"Austria"
"60788",68025,15.32,47.77,"Austria"
"60789",68026,15.27,47.42,"Austria"
"60790",68027,16.22,47.83,"Austria"
"60791",68028,15.83,47.65,"Austria"
"60792",68029,16.05,47.52,"Austria"
"60793",68030,16.23,47.33,"Austria"
"60794",68031,16.52,47.85,"Austria"
"60795",68032,16.51,47.84,"Austria"
"60796",68033,12.78,46.83,"Austria"
"60797",68034,13.17,46.98,"Austria"
"60798",68035,13.7,46.78,"Austria"
"60799",68036,14.92,46.93,"Austria"
"60800",68037,14.42,47.08,"Austria"
"60801",68038,14.2,46.85,"Austria"
"60802",68039,12.4,50.08,"Czech Republic"
"60803",68040,12,50,"Germany"
"60804",68041,13.28,49.67,"Czech Republic"
"60805",68042,13,49,"Germany"
"60806",68043,13.62,49.07,"Czech Republic"
"60807",68044,13.93,50.55,"Czech Republic"
"60808",68045,14.3,50.1,"Czech Republic"
"60809",68046,14.3,50.1,"Czech Republic"
"60810",68047,14.28,50.1,"Czech Republic"
"60811",68048,14.5,50,"Czech Republic"
"60812",68049,14.45,50,"Czech Republic"
"60813",68050,14.45,48.95,"Czech Republic"
"60814",68051,14,48,"Austria"
"60815",68052,15.02,50.77,"Czech Republic"
"60816",68053,15,50,"Czech Republic"
"60817",68054,15.47,49.18,"Czech Republic"
"60818",68055,15.85,50.25,"Czech Republic"
"60819",68056,15.77,49.58,"Czech Republic"
"60820",68057,15,49,"Austria"
"60821",68058,16.43,49.98,"Czech Republic"
"60822",68059,16.7,49.15,"Czech Republic"
"60823",68060,16,49,"Czech Republic"
"60824",68061,17.57,49.32,"Czech Republic"
"60825",68062,18.27,49.78,"Czech Republic"
"60826",68063,18,49,"Slovakia"
"60827",68064,18.45,49.55,"Czech Republic"
"60828",68065,17.2,48.2,"Slovakia"
"60829",68066,17,48,"Austria"
"60830",68067,17.83,48.53,"Slovakia"
"60831",68068,18.33,48.63,"Slovakia"
"60832",68069,18,48,"Slovakia"
"60833",68070,18.2,47.87,"Slovakia"
"60834",68071,18.77,49.2,"Slovakia"
"60835",68072,-99.08,19.1,"Mexico"
"60836",68073,19.15,48.63,"Slovakia"
"60837",68074,19,48,"Hungary"
"60838",68075,20.2,49,"Slovakia"
"60839",68076,20.3,49,"Slovakia"
"60840",68077,20.3,49.1,"Slovakia"
"60841",68078,20.25,49.07,"Slovakia"
"60842",68079,21.27,48.7,"Slovakia"
"60843",68080,21,48,"Hungary"
"60844",68081,22,48.93,"Slovakia"
"60845",68082,136.4,44.8,"Russia"
"60846",68083,136.4,44.9,"Russia"
"60847",68084,97,5,"Indonesia"
"79314",68085,-140,49,"High seas of the North Pacific Ocean"
"60848",68086,15.58,54.18,"Poland"
"60849",68087,15,54,"Poland"
"60850",68088,16.2,54.2,"Poland"
"60851",68089,16.18,54.2,"Poland"
"60852",68090,16,54,"Poland"
"60853",68091,16.87,54.58,"Poland"
"60854",68092,16,54,"Poland"
"60855",68093,17.57,54.77,"Poland"
"60856",68094,17.75,54.55,"Poland"
"60857",68095,17,54,"Poland"
"60858",68096,18.82,54.6,"Poland"
"60859",68097,18,54,"Poland"
"60860",68098,18.6,54.38,"Poland"
"60861",68099,18,54,"Poland"
"60862",68100,19.43,54.17,"Poland"
"60863",68101,21.37,54.02,"Poland"
"60864",68102,21,54,"Poland"
"60865",68103,22.95,54.13,"Poland"
"60866",68104,22,54,"Poland"
"60867",68105,14.23,53.92,"Poland"
"60868",68106,14.23,53.92,"Poland"
"60869",68107,14.62,53.4,"Poland"
"60870",68108,14,53,"Germany"
"60871",68109,15.42,53.77,"Poland"
"60872",68110,16.68,53.72,"Poland"
"60873",68111,16.75,53.13,"Poland"
"60874",68112,16.74,53.12,"Poland"
"60875",68113,17.55,53.7,"Poland"
"60876",68114,17,53,"Poland"
"60877",68115,17.97,53.1,"Poland"
"60878",68116,17,53,"Poland"
"60879",68117,18.58,53.05,"Poland"
"60880",68118,18,53,"Poland"
"60881",68119,20.35,53.1,"Poland"
"60882",68120,20,53,"Poland"
"60883",68121,20.42,53.77,"Poland"
"60884",68122,20,53,"Poland"
"60885",68123,21.58,53.78,"Poland"
"60886",68124,21,53,"Poland"
"60887",68125,21.57,53.08,"Poland"
"60888",68126,21,53,"Poland"
"60889",68127,23.17,53.1,"Poland"
"60890",68128,23,53,"Poland"
"60891",68129,15.25,52.73,"Poland"
"60892",68130,15,52,"Poland"
"60893",68131,16.9,52.4,"Poland"
"60894",68132,16.83,52.42,"Poland"
"60895",68133,16,52,"Poland"
"60896",68134,18.67,52.2,"Poland"
"60897",68135,19.67,52.53,"Poland"
"60898",68136,19,52,"Poland"
"60899",68137,21,52.4,"Poland"
"60900",68138,20.96,52.41,"Poland"
"60901",68139,20.97,52.42,"Poland"
"60902",68140,20.97,52.4,"Poland"
"60903",68141,20.96,52.39,"Poland"
"60904",68142,20.96,52.39,"Poland"
"60905",68143,20.98,52.15,"Poland"
"60906",68144,20,52,"Poland"
"60907",68145,22.27,52.18,"Poland"
"60908",68146,22,52,"Poland"
"60909",68147,15.5,51.93,"Poland"
"60910",68148,15,51,"Czech Republic"
"60911",68149,16.17,51.22,"Poland"
"60912",68150,16,51,"Poland"
"60913",68151,16.53,51.83,"Poland"
"60914",68152,16.88,51.1,"Poland"
"60915",68153,16,51,"Poland"
"60916",68154,17,51.1,"Poland"
"60917",68155,16.98,51.12,"Poland"
"60918",68156,18.08,51.73,"Poland"
"60919",68157,18,51,"Poland"
"60920",68158,18.58,51.22,"Poland"
"60921",68159,18,51,"Poland"
"60922",68160,19.4,51.73,"Poland"
"60923",68161,19,51,"Poland"
"60924",68162,19.87,51.35,"Poland"
"60925",68163,21.12,51.42,"Poland"
"60926",68164,21,51,"Poland"
"60927",68165,21.85,51.55,"Poland"
"60928",68166,22.57,51.23,"Poland"
"60929",68167,22,51,"Poland"
"60930",68168,23.55,51.55,"Poland"
"60931",68169,23,51,"Poland"
"60932",68170,15.8,50.9,"Poland"
"60933",68171,15,50,"Czech Republic"
"60934",68172,16.65,50.43,"Poland"
"60935",68173,16,50,"Czech Republic"
"60936",68174,17.97,50.67,"Poland"
"60937",68175,17,50,"Czech Republic"
"60938",68176,18.22,50.08,"Poland"
"60939",68177,19.1,50.82,"Poland"
"60940",68178,19,50,"Poland"
"60941",68179,19.03,50.23,"Poland"
"60942",68180,19,50,"Poland"
"60943",68181,19.8,50.08,"Poland"
"60944",68182,19,50,"Poland"
"60945",68183,20.62,50.85,"Poland"
"60946",68184,20,50,"Poland"
"60947",68185,20.98,50.03,"Poland"
"60948",68186,20,50,"Poland"
"60949",68187,21.5,50.3,"Poland"
"60950",68188,21.45,50.3,"Poland"
"60951",68189,22.05,50.1,"Poland"
"60952",68190,21.75,50.68,"Poland"
"60953",68191,21,50,"Poland"
"60954",68192,23.25,50.72,"Poland"
"60955",68193,23,50,"Poland"
"60956",68194,19,49.8,"Poland"
"60957",68195,19,49,"Slovakia"
"60958",68196,19.95,49.3,"Poland"
"60959",68197,20.7,49.62,"Poland"
"60960",68198,20,49,"Slovakia"
"60961",68199,22.33,49.47,"Poland"
"60962",68200,22.77,49.8,"Poland"
"60963",68201,22,49,"Slovakia"
"60964",68202,20.8,48.13,"Hungary"
"60965",68203,20,48,"Hungary"
"60966",68204,16.58,47.68,"Hungary"
"60967",68205,16,47,"Austria"
"60968",68206,16.63,47.27,"Hungary"
"60969",68207,17.68,47.7,"Hungary"
"60970",68208,17.38,47.38,"Hungary"
"60971",68209,17,47,"Hungary"
"60972",68210,19.23,47.43,"Hungary"
"60973",68211,19.1,47.4,"Hungary"
"60974",68212,19.2,47.4,"Hungary"
"60975",68213,19.18,47.43,"Hungary"
"60976",68214,20.02,47.87,"Hungary"
"60977",68215,20.23,47.17,"Hungary"
"60978",68216,20,47,"Hungary"
"60979",68217,21.63,47.48,"Hungary"
"60980",68218,21,47,"Hungary"
"60981",68219,21.68,47.98,"Hungary"
"60982",68220,16.3,46.95,"Hungary"
"60983",68221,16.8,46.88,"Hungary"
"60984",68222,17.25,46.75,"Hungary"
"60985",68223,17,46,"Croatia"
"60986",68224,17.24,46.74,"Hungary"
"60987",68225,16.97,46.47,"Hungary"
"60988",68226,16,46,"Croatia"
"60989",68227,18.05,46.92,"Hungary"
"60990",68228,18,46,"Hungary"
"60991",68229,18.23,46,"Hungary"
"60992",68230,18,46,"Hungary"
"60993",68231,18.97,46.17,"Hungary"
"60994",68232,19.75,46.9,"Hungary"
"60995",68233,19.74,46.89,"Hungary"
"60996",68234,20.1,46.3,"Hungary"
"60997",68235,20.1,46.25,"Hungary"
"60998",68236,20,46,"Republic of Serbia"
"60999",68237,21.17,46.67,"Hungary"
"61000",68238,21,46,"Romania"
"61001",68239,14.48,46.23,"Slovenia"
"61002",68240,14.48,46.23,"Slovenia"
"61003",68241,14,46,"Slovenia"
"61004",68242,15.65,46.53,"Slovenia"
"61005",68243,15.65,46.53,"Slovenia"
"61006",68244,15,46,"Slovenia"
"61007",68245,16.35,46.3,"Croatia"
"61008",68246,19.77,46.1,"Republic of Serbia"
"61009",68247,19,46,"Hungary"
"79315",68248,13.72,45.55,"Slovenian part of the Adriatic Sea"
"79316",68249,13,45,"Italian part of the Adriatic Sea"
"61010",68250,14.47,45.33,"Croatia"
"61011",68251,14.58,45.22,"Croatia"
"61012",68252,15.18,45.8,"Slovenia"
"61013",68253,15.23,45.27,"Croatia"
"61014",68254,17.23,45.77,"Croatia"
"61015",68255,17.23,45.76,"Croatia"
"61016",68256,18.02,45.15,"Croatia"
"61017",68257,18,45,"Bosnia and Herzegovina"
"61018",68258,18.73,45.53,"Croatia"
"61019",68259,19.87,45.25,"Republic of Serbia"
"61020",68260,21.32,45.15,"Republic of Serbia"
"61021",68261,21,45,"Republic of Serbia"
"61022",68262,13.85,44.87,"Croatia"
"79317",68263,13,44,"Italian part of the Adriatic Sea"
"61023",68264,13.85,44.87,"Croatia"
"61024",68265,14.47,44.53,"Croatia"
"79318",68266,15.23,44.12,"Croatian part of the Adriatic Sea"
"79319",68267,15,44,"Croatian part of the Adriatic Sea"
"61025",68268,15.35,44.08,"Croatia"
"61026",68269,15.88,44.82,"Bosnia and Herzegovina"
"79320",68270,15,44,"Croatian part of the Adriatic Sea"
"61027",68271,16.4,44.38,"Bosnia and Herzegovina"
"61028",68272,17.22,44.78,"Bosnia and Herzegovina"
"61029",68273,17,44,"Bosnia and Herzegovina"
"61030",68274,17.47,44.07,"Bosnia and Herzegovina"
"61031",68275,18.7,44.55,"Bosnia and Herzegovina"
"61032",68276,19.23,44.55,"Republic of Serbia"
"61033",68277,19,44,"Bosnia and Herzegovina"
"61034",68278,19.23,44.55,"Republic of Serbia"
"61035",68279,19.92,44.28,"Republic of Serbia"
"61036",68280,20.32,44.82,"Republic of Serbia"
"61037",68281,20.3,44.82,"Republic of Serbia"
"61038",68282,20,44,"Republic of Serbia"
"61039",68283,20.5,44.8,"Republic of Serbia"
"61040",68284,20.5,44.8,"Republic of Serbia"
"61041",68285,20.53,44.77,"Republic of Serbia"
"61042",68286,20.53,44.78,"Republic of Serbia"
"61043",68287,20.5,44.7,"Republic of Serbia"
"61044",68288,20.5,44.8,"Republic of Serbia"
"61045",68289,20.5,44.8,"Republic of Serbia"
"61046",68290,20.97,44.37,"Republic of Serbia"
"61047",68291,22.53,44.22,"Republic of Serbia"
"61048",68292,21.97,44.17,"Republic of Serbia"
"61049",68293,22.55,44.23,"Republic of Serbia"
"61050",68294,15.9,43.73,"Croatia"
"79321",68295,16.3,43.53,"Croatian part of the Adriatic Sea"
"61051",68296,16.43,43.52,"Croatia"
"79322",68297,16.42,43.51,"Croatian part of the Adriatic Sea"
"61052",68298,17.82,43.33,"Bosnia and Herzegovina"
"61053",68299,17.82,43.33,"Bosnia and Herzegovina"
"79323",68300,17,43,"Croatian part of the Adriatic Sea"
"61054",68301,18.35,43.83,"Bosnia and Herzegovina"
"61055",68302,18,43,"Bosnia and Herzegovina"
"61056",68303,18.6,43.23,"Bosnia and Herzegovina"
"61057",68304,19.35,43.35,"Montenegro"
"61058",68305,20.68,43.73,"Republic of Serbia"
"61059",68306,20.68,43.73,"Republic of Serbia"
"61060",68307,20,43,"Montenegro"
"61061",68308,21.27,43.13,"Republic of Serbia"
"61062",68309,21.38,43.93,"Republic of Serbia"
"61063",68310,21.9,43.33,"Republic of Serbia"
"61064",68311,21,43,"Kosovo"
"61065",68312,21.95,43.02,"Republic of Serbia"
